gene_ids,feature_is_filtered,feature_name,feature_reference,feature_biotype,n_cells_by_counts,mean_counts,pct_dropout_by_counts,total_counts
ENSG00000108821,False,COL1A1,NCBITaxon:9606,gene,43,0.001075,99.8925,43.0
ENSG00000108823,False,SGCA,NCBITaxon:9606,gene,6,0.00015,99.985,6.0
ENSG00000108826,False,MRPL27,NCBITaxon:9606,gene,1783,0.0486,95.54249999999999,1944.0
ENSG00000108828,False,VAT1,NCBITaxon:9606,gene,1405,0.038925,96.4875,1557.0
ENSG00000108829,False,LRRC59,NCBITaxon:9606,gene,2372,0.06575,94.07,2630.0
ENSG00000108830,False,RND2,NCBITaxon:9606,gene,217,0.0056,99.4575,224.0
ENSG00000108839,False,ALOX12,NCBITaxon:9606,gene,593,0.015375,98.5175,615.0
ENSG00000108840,False,HDAC5,NCBITaxon:9606,gene,7845,0.24595,80.3875,9838.0
ENSG00000108846,False,ABCC3,NCBITaxon:9606,gene,2872,0.1179,92.82000000000001,4716.0
ENSG00000108848,False,LUC7L3,NCBITaxon:9606,gene,25353,1.330475,36.6175,53219.0
ENSG00000108849,False,PPY,NCBITaxon:9606,gene,0,0.0,100.0,0.0
ENSG00000108852,False,MPP2,NCBITaxon:9606,gene,1065,0.028625,97.3375,1145.0
ENSG00000108854,False,SMURF2,NCBITaxon:9606,gene,26715,1.79175,33.2125,71670.0
ENSG00000108861,False,DUSP3,NCBITaxon:9606,gene,4644,0.13545,88.39,5418.0
ENSG00000108878,False,CACNG1,NCBITaxon:9606,gene,32,0.0009,99.92,36.0
ENSG00000108883,False,EFTUD2,NCBITaxon:9606,gene,9266,0.307225,76.835,12289.0
ENSG00000108924,False,HLF,NCBITaxon:9606,gene,2000,0.055675,95.0,2227.0
ENSG00000108932,False,SLC16A6,NCBITaxon:9606,gene,906,0.02685,97.735,1074.0
ENSG00000108946,False,PRKAR1A,NCBITaxon:9606,gene,9417,0.316675,76.4575,12667.0
ENSG00000108947,False,EFNB3,NCBITaxon:9606,gene,411,0.010675,98.9725,427.0
ENSG00000108950,False,FAM20A,NCBITaxon:9606,gene,6568,0.37595,83.58,15038.0
ENSG00000108953,False,YWHAE,NCBITaxon:9606,gene,19348,0.8271,51.629999999999995,33084.0
ENSG00000108960,False,MMD,NCBITaxon:9606,gene,10604,0.393375,73.49,15735.0
ENSG00000108961,False,RANGRF,NCBITaxon:9606,gene,1221,0.032975,96.94749999999999,1319.0
ENSG00000108963,False,DPH1,NCBITaxon:9606,gene,1332,0.034325,96.67,1373.0
ENSG00000108984,False,MAP2K6,NCBITaxon:9606,gene,5631,0.25755,85.9225,10302.0
ENSG00000109016,False,DHRS7B,NCBITaxon:9606,gene,7120,0.30375,82.2,12150.0
ENSG00000109046,False,WSB1,NCBITaxon:9606,gene,29844,2.15325,25.39,86130.0
ENSG00000109047,False,RCVRN,NCBITaxon:9606,gene,115,0.003025,99.7125,121.0
ENSG00000109061,False,MYH1,NCBITaxon:9606,gene,12,0.0003,99.97,12.0
ENSG00000109062,False,SLC9A3R1,NCBITaxon:9606,gene,1089,0.030725,97.27749999999999,1229.0
ENSG00000109063,False,MYH3,NCBITaxon:9606,gene,723,0.019425,98.19250000000001,777.0
ENSG00000109065,False,NAT9,NCBITaxon:9606,gene,3814,0.10995,90.46499999999999,4398.0
ENSG00000109066,False,TMEM104,NCBITaxon:9606,gene,4454,0.137,88.865,5480.0
ENSG00000109072,False,VTN,NCBITaxon:9606,gene,131,0.00335,99.6725,134.0
ENSG00000109079,False,TNFAIP1,NCBITaxon:9606,gene,2634,0.074525,93.415,2981.0
ENSG00000109083,False,IFT20,NCBITaxon:9606,gene,3374,0.094275,91.565,3771.0
ENSG00000109084,False,TMEM97,NCBITaxon:9606,gene,501,0.013875,98.7475,555.0
ENSG00000109089,False,CDR2L,NCBITaxon:9606,gene,407,0.010775,98.9825,431.0
ENSG00000109099,False,PMP22,NCBITaxon:9606,gene,1572,0.088525,96.07,3541.0
ENSG00000109101,False,FOXN1,NCBITaxon:9606,gene,4,1e-04,99.99,4.0
ENSG00000109103,False,UNC119,NCBITaxon:9606,gene,2463,0.0661,93.8425,2644.0
ENSG00000109107,False,ALDOC,NCBITaxon:9606,gene,1461,0.03885,96.3475,1554.0
ENSG00000109111,False,SUPT6H,NCBITaxon:9606,gene,10291,0.35055,74.27250000000001,14022.0
ENSG00000109113,False,RAB34,NCBITaxon:9606,gene,1031,0.0274,97.4225,1096.0
ENSG00000109118,False,PHF12,NCBITaxon:9606,gene,11419,0.409725,71.45250000000001,16389.0
ENSG00000109132,False,PHOX2B,NCBITaxon:9606,gene,0,0.0,100.0,0.0
ENSG00000109133,False,TMEM33,NCBITaxon:9606,gene,7621,0.251925,80.94749999999999,10077.0
ENSG00000109158,False,GABRA4,NCBITaxon:9606,gene,2387,0.064975,94.0325,2599.0
ENSG00000109163,False,GNRHR,NCBITaxon:9606,gene,262,0.007225,99.345,289.0
ENSG00000109171,False,SLAIN2,NCBITaxon:9606,gene,13603,0.580075,65.99249999999999,23203.0
ENSG00000109180,False,OCIAD1,NCBITaxon:9606,gene,15638,0.6084,60.905,24336.0
ENSG00000109181,False,UGT2B10,NCBITaxon:9606,gene,1,2.5e-05,99.99749999999999,1.0
ENSG00000109182,False,CWH43,NCBITaxon:9606,gene,18,0.00045,99.955,18.0
ENSG00000109184,False,DCUN1D4,NCBITaxon:9606,gene,10866,0.46505,72.83500000000001,18602.0
ENSG00000109189,False,USP46,NCBITaxon:9606,gene,6088,0.209875,84.78,8395.0
ENSG00000109193,False,SULT1E1,NCBITaxon:9606,gene,107,0.00295,99.7325,118.0
ENSG00000109205,False,ODAM,NCBITaxon:9606,gene,0,0.0,100.0,0.0
ENSG00000109208,False,SMR3A,NCBITaxon:9606,gene,0,0.0,100.0,0.0
ENSG00000109220,False,CHIC2,NCBITaxon:9606,gene,15349,0.68185,61.627500000000005,27274.0
ENSG00000109255,False,NMU,NCBITaxon:9606,gene,108,0.00295,99.72999999999999,118.0
ENSG00000109265,False,CRACD,NCBITaxon:9606,gene,2027,0.062825,94.9325,2513.0
ENSG00000109270,False,LAMTOR3,NCBITaxon:9606,gene,2963,0.085225,92.5925,3409.0
ENSG00000109272,False,PF4V1,NCBITaxon:9606,gene,1,5e-05,99.99749999999999,2.0
ENSG00000109320,False,NFKB1,NCBITaxon:9606,gene,17749,1.014325,55.627500000000005,40573.0
ENSG00000109321,False,AREG,NCBITaxon:9606,gene,184,0.014125,99.53999999999999,565.0
ENSG00000109323,False,MANBA,NCBITaxon:9606,gene,29060,2.40005,27.349999999999998,96002.0
ENSG00000109332,False,UBE2D3,NCBITaxon:9606,gene,27911,1.8761,30.222499999999997,75044.0
ENSG00000109339,False,MAPK10,NCBITaxon:9606,gene,17561,0.79335,56.0975,31734.0
ENSG00000109381,False,ELF2,NCBITaxon:9606,gene,26487,2.0173,33.782500000000006,80692.0
ENSG00000109390,False,NDUFC1,NCBITaxon:9606,gene,3428,0.1012,91.43,4048.0
ENSG00000109424,False,UCP1,NCBITaxon:9606,gene,59,0.001675,99.8525,67.0
ENSG00000109436,False,TBC1D9,NCBITaxon:9606,gene,21739,1.2458,45.652499999999996,49832.0
ENSG00000109445,False,ZNF330,NCBITaxon:9606,gene,8776,0.291675,78.06,11667.0
ENSG00000109452,False,INPP4B,NCBITaxon:9606,gene,10742,0.56655,73.145,22662.0
ENSG00000109458,False,GAB1,NCBITaxon:9606,gene,21659,1.696325,45.8525,67853.0
ENSG00000109466,False,KLHL2,NCBITaxon:9606,gene,19034,1.075475,52.415,43019.0
ENSG00000109471,False,IL2,NCBITaxon:9606,gene,12,0.00045,99.97,18.0
ENSG00000109472,False,CPE,NCBITaxon:9606,gene,5516,0.17275,86.21,6910.0
ENSG00000109475,False,RPL34,NCBITaxon:9606,gene,12943,0.537325,67.64250000000001,21493.0
ENSG00000109501,False,WFS1,NCBITaxon:9606,gene,1704,0.0469,95.74000000000001,1876.0
ENSG00000109511,False,ANXA10,NCBITaxon:9606,gene,181,0.004975,99.5475,199.0
ENSG00000109519,False,GRPEL1,NCBITaxon:9606,gene,2388,0.067225,94.03,2689.0
ENSG00000109534,False,GAR1,NCBITaxon:9606,gene,2071,0.05975,94.8225,2390.0
ENSG00000109536,False,FRG1,NCBITaxon:9606,gene,3555,0.106375,91.1125,4255.0
ENSG00000109572,False,CLCN3,NCBITaxon:9606,gene,14336,0.628675,64.16,25147.0
ENSG00000109576,False,AADAT,NCBITaxon:9606,gene,488,0.012975,98.78,519.0
ENSG00000109586,False,GALNT7,NCBITaxon:9606,gene,14414,0.78405,63.965,31362.0
ENSG00000109606,False,DHX15,NCBITaxon:9606,gene,16742,0.70485,58.145,28194.0
ENSG00000109610,False,SOD3,NCBITaxon:9606,gene,42,0.001225,99.895,49.0
ENSG00000109618,False,SEPSECS,NCBITaxon:9606,gene,5146,0.1718,87.135,6872.0
ENSG00000109625,False,CPZ,NCBITaxon:9606,gene,0,0.0,100.0,0.0
ENSG00000109654,False,TRIM2,NCBITaxon:9606,gene,7088,0.25905,82.28,10362.0
ENSG00000109667,False,SLC2A9,NCBITaxon:9606,gene,17371,1.041475,56.572500000000005,41659.0
ENSG00000109670,False,FBXW7,NCBITaxon:9606,gene,25335,1.9511,36.662499999999994,78044.0
ENSG00000109674,False,NEIL3,NCBITaxon:9606,gene,135,0.007075,99.6625,283.0
ENSG00000109680,False,TBC1D19,NCBITaxon:9606,gene,5866,0.2243,85.33500000000001,8972.0
ENSG00000109684,False,CLNK,NCBITaxon:9606,gene,1126,0.032825,97.185,1313.0
ENSG00000109685,False,NSD2,NCBITaxon:9606,gene,13726,0.6268,65.68499999999999,25072.0
ENSG00000109686,False,SH3D19,NCBITaxon:9606,gene,3271,0.1012,91.82249999999999,4048.0
ENSG00000109689,False,STIM2,NCBITaxon:9606,gene,15919,0.7557,60.2025,30228.0
ENSG00000109705,False,NKX3-2,NCBITaxon:9606,gene,2,5e-05,99.995,2.0
ENSG00000109736,False,MFSD10,NCBITaxon:9606,gene,2589,0.069925,93.5275,2797.0
ENSG00000109738,False,GLRB,NCBITaxon:9606,gene,2513,0.069175,93.7175,2767.0
ENSG00000109743,False,BST1,NCBITaxon:9606,gene,433,0.01335,98.9175,534.0
ENSG00000109756,False,RAPGEF2,NCBITaxon:9606,gene,28621,2.33675,28.447500000000005,93470.0
ENSG00000109758,False,HGFAC,NCBITaxon:9606,gene,123,0.00315,99.6925,126.0
ENSG00000109762,False,SNX25,NCBITaxon:9606,gene,11547,0.497375,71.1325,19895.0
ENSG00000109771,False,LRP2BP,NCBITaxon:9606,gene,2439,0.07205,93.9025,2882.0
ENSG00000109775,False,UFSP2,NCBITaxon:9606,gene,4432,0.137975,88.92,5519.0
ENSG00000109787,False,KLF3,NCBITaxon:9606,gene,16620,0.710775,58.45,28431.0
ENSG00000109790,False,KLHL5,NCBITaxon:9606,gene,27301,1.99405,31.747499999999995,79762.0
ENSG00000109794,False,FAM149A,NCBITaxon:9606,gene,26859,2.470575,32.85249999999999,98823.0
ENSG00000109805,False,NCAPG,NCBITaxon:9606,gene,260,0.011525,99.35000000000001,461.0
ENSG00000109814,False,UGDH,NCBITaxon:9606,gene,3079,0.104825,92.3025,4193.0
ENSG00000109819,False,PPARGC1A,NCBITaxon:9606,gene,1392,0.04355,96.52000000000001,1742.0
ENSG00000109832,False,DDX25,NCBITaxon:9606,gene,919,0.02445,97.7025,978.0
ENSG00000109846,False,CRYAB,NCBITaxon:9606,gene,1633,0.059175,95.9175,2367.0
ENSG00000109851,False,DBX1,NCBITaxon:9606,gene,0,0.0,100.0,0.0
ENSG00000109854,False,HTATIP2,NCBITaxon:9606,gene,3050,0.09085,92.375,3634.0
ENSG00000109861,False,CTSC,NCBITaxon:9606,gene,22609,1.333275,43.4775,53331.0
ENSG00000109881,False,CCDC34,NCBITaxon:9606,gene,841,0.0244,97.89750000000001,976.0
ENSG00000109906,False,ZBTB16,NCBITaxon:9606,gene,25364,2.774225,36.59,110969.0
ENSG00000109911,False,ELP4,NCBITaxon:9606,gene,15611,0.96735,60.97250000000001,38694.0
ENSG00000109917,False,ZPR1,NCBITaxon:9606,gene,1725,0.0467,95.6875,1868.0
ENSG00000109919,False,MTCH2,NCBITaxon:9606,gene,8803,0.307575,77.99249999999999,12303.0
ENSG00000109920,False,FNBP4,NCBITaxon:9606,gene,20297,0.87515,49.2575,35006.0
ENSG00000109927,False,TECTA,NCBITaxon:9606,gene,423,0.012275,98.9425,491.0
ENSG00000109929,False,SC5D,NCBITaxon:9606,gene,3875,0.117875,90.3125,4715.0
ENSG00000109943,False,CRTAM,NCBITaxon:9606,gene,112,0.003375,99.72,135.0
ENSG00000109944,False,JHY,NCBITaxon:9606,gene,772,0.024875,98.07000000000001,995.0
ENSG00000109956,False,B3GAT1,NCBITaxon:9606,gene,1587,0.04635,96.0325,1854.0
ENSG00000109971,False,HSPA8,NCBITaxon:9606,gene,7164,0.243075,82.09,9723.0
ENSG00000109991,False,P2RX3,NCBITaxon:9606,gene,23,0.000575,99.9425,23.0
ENSG00000110002,False,VWA5A,NCBITaxon:9606,gene,1182,0.0338,97.045,1352.0
ENSG00000110011,False,DNAJC4,NCBITaxon:9606,gene,2442,0.065725,93.895,2629.0
ENSG00000110013,False,SIAE,NCBITaxon:9606,gene,1786,0.053125,95.535,2125.0
ENSG00000110025,False,SNX15,NCBITaxon:9606,gene,1427,0.03815,96.4325,1526.0
ENSG00000110031,False,LPXN,NCBITaxon:9606,gene,13108,0.53415,67.23,21366.0
ENSG00000110042,False,DTX4,NCBITaxon:9606,gene,581,0.015425,98.5475,617.0
ENSG00000110046,False,ATG2A,NCBITaxon:9606,gene,1763,0.047675,95.5925,1907.0
ENSG00000110047,False,EHD1,NCBITaxon:9606,gene,1693,0.0488,95.76750000000001,1952.0
ENSG00000110048,False,OSBP,NCBITaxon:9606,gene,7566,0.25475,81.085,10190.0
ENSG00000110057,False,UNC93B1,NCBITaxon:9606,gene,12436,0.430775,68.91000000000001,17231.0
ENSG00000110060,False,PUS3,NCBITaxon:9606,gene,1227,0.0338,96.9325,1352.0
ENSG00000110063,False,DCPS,NCBITaxon:9606,gene,2124,0.06465,94.69,2586.0
ENSG00000110066,False,KMT5B,NCBITaxon:9606,gene,16658,0.749825,58.355000000000004,29993.0
ENSG00000110074,False,FOXRED1,NCBITaxon:9606,gene,4362,0.126875,89.095,5075.0
ENSG00000110075,False,PPP6R3,NCBITaxon:9606,gene,30588,2.3994,23.529999999999994,95976.0
ENSG00000110076,False,NRXN2,NCBITaxon:9606,gene,2561,0.07305,93.5975,2922.0
ENSG00000110077,False,MS4A6A,NCBITaxon:9606,gene,25228,2.02925,36.92999999999999,81170.0
ENSG00000110079,False,MS4A4A,NCBITaxon:9606,gene,13949,0.820125,65.1275,32805.0
ENSG00000110080,False,ST3GAL4,NCBITaxon:9606,gene,953,0.028325,97.6175,1133.0
ENSG00000110090,False,CPT1A,NCBITaxon:9606,gene,6035,0.2101,84.91250000000001,8404.0
ENSG00000110092,False,CCND1,NCBITaxon:9606,gene,8490,0.3052,78.77499999999999,12208.0
ENSG00000110104,False,CCDC86,NCBITaxon:9606,gene,671,0.01765,98.3225,706.0
ENSG00000110107,False,PRPF19,NCBITaxon:9606,gene,4415,0.125525,88.9625,5021.0
ENSG00000110108,False,TMEM109,NCBITaxon:9606,gene,3288,0.0926,91.78,3704.0
ENSG00000110148,False,CCKBR,NCBITaxon:9606,gene,292,0.0074,99.27,296.0
ENSG00000110169,False,HPX,NCBITaxon:9606,gene,110,0.00295,99.725,118.0
ENSG00000110171,False,TRIM3,NCBITaxon:9606,gene,2535,0.070175,93.66250000000001,2807.0
ENSG00000110172,False,CHORDC1,NCBITaxon:9606,gene,13161,0.566975,67.0975,22679.0
ENSG00000110195,False,FOLR1,NCBITaxon:9606,gene,56,0.001675,99.86,67.0
ENSG00000110200,False,ANAPC15,NCBITaxon:9606,gene,611,0.01615,98.4725,646.0
ENSG00000110203,False,FOLR3,NCBITaxon:9606,gene,36,0.001,99.91,40.0
ENSG00000110218,False,PANX1,NCBITaxon:9606,gene,4131,0.144625,89.6725,5785.0
ENSG00000110237,False,ARHGEF17,NCBITaxon:9606,gene,1443,0.039625,96.3925,1585.0
ENSG00000110243,False,APOA5,NCBITaxon:9606,gene,0,0.0,100.0,0.0
ENSG00000110244,False,APOA4,NCBITaxon:9606,gene,1,2.5e-05,99.99749999999999,1.0
ENSG00000110245,False,APOC3,NCBITaxon:9606,gene,0,0.0,100.0,0.0
ENSG00000110274,False,CEP164,NCBITaxon:9606,gene,5266,0.165325,86.835,6613.0
ENSG00000110315,False,RNF141,NCBITaxon:9606,gene,5716,0.18145,85.71,7258.0
ENSG00000110318,False,CEP126,NCBITaxon:9606,gene,3143,0.10355,92.1425,4142.0
ENSG00000110321,False,EIF4G2,NCBITaxon:9606,gene,11969,0.41085,70.07749999999999,16434.0
ENSG00000110324,False,IL10RA,NCBITaxon:9606,gene,19139,0.879625,52.1525,35185.0
ENSG00000110328,False,GALNT18,NCBITaxon:9606,gene,4011,0.13285,89.9725,5314.0
ENSG00000110330,False,BIRC2,NCBITaxon:9606,gene,11027,0.382275,72.4325,15291.0
ENSG00000110344,False,UBE4A,NCBITaxon:9606,gene,11395,0.404775,71.5125,16191.0
ENSG00000110367,False,DDX6,NCBITaxon:9606,gene,20686,0.9077,48.285,36308.0
ENSG00000110375,False,UPK2,NCBITaxon:9606,gene,998,0.0275,97.505,1100.0
ENSG00000110395,False,CBL,NCBITaxon:9606,gene,24638,1.5135,38.405,60540.0
ENSG00000110400,False,NECTIN1,NCBITaxon:9606,gene,1230,0.03405,96.925,1362.0
ENSG00000110422,False,HIPK3,NCBITaxon:9606,gene,23060,1.32175,42.35,52870.0
ENSG00000110427,False,KIAA1549L,NCBITaxon:9606,gene,5874,0.180175,85.315,7207.0
ENSG00000110429,False,FBXO3,NCBITaxon:9606,gene,6377,0.206525,84.05749999999999,8261.0
ENSG00000110435,False,PDHX,NCBITaxon:9606,gene,9012,0.330675,77.47,13227.0
ENSG00000110436,False,SLC1A2,NCBITaxon:9606,gene,5641,0.2165,85.89750000000001,8660.0
ENSG00000110442,False,COMMD9,NCBITaxon:9606,gene,2910,0.084425,92.72500000000001,3377.0
ENSG00000110446,False,SLC15A3,NCBITaxon:9606,gene,6859,0.20895,82.85249999999999,8358.0
ENSG00000110448,False,CD5,NCBITaxon:9606,gene,240,0.0074,99.4,296.0
ENSG00000110455,False,ACCS,NCBITaxon:9606,gene,4115,0.119125,89.71249999999999,4765.0
ENSG00000110484,False,SCGB2A2,NCBITaxon:9606,gene,2,5e-05,99.995,2.0
ENSG00000110492,False,MDK,NCBITaxon:9606,gene,199,0.0052,99.5025,208.0
ENSG00000110497,False,AMBRA1,NCBITaxon:9606,gene,19445,0.964075,51.38750000000001,38563.0
ENSG00000110514,False,MADD,NCBITaxon:9606,gene,9996,0.3333,75.01,13332.0
ENSG00000110536,False,PTPMT1,NCBITaxon:9606,gene,1396,0.03685,96.50999999999999,1474.0
ENSG00000110583,False,NAA40,NCBITaxon:9606,gene,8151,0.25645,79.6225,10258.0
ENSG00000110619,False,CARS1,NCBITaxon:9606,gene,7770,0.272625,80.575,10905.0
ENSG00000110628,False,SLC22A18,NCBITaxon:9606,gene,2274,0.062675,94.315,2507.0
ENSG00000110651,False,CD81,NCBITaxon:9606,gene,19613,0.97185,50.9675,38874.0
ENSG00000110660,False,SLC35F2,NCBITaxon:9606,gene,2582,0.089375,93.545,3575.0
ENSG00000110665,False,C11orf21,NCBITaxon:9606,gene,497,0.013475,98.7575,539.0
ENSG00000110675,False,ELMOD1,NCBITaxon:9606,gene,2517,0.069375,93.7075,2775.0
ENSG00000110680,False,CALCA,NCBITaxon:9606,gene,6,0.00015,99.985,6.0
ENSG00000110693,False,SOX6,NCBITaxon:9606,gene,3967,0.14065,90.0825,5626.0
ENSG00000110696,False,C11orf58,NCBITaxon:9606,gene,13641,0.50405,65.8975,20162.0
ENSG00000110697,False,PITPNM1,NCBITaxon:9606,gene,2510,0.06745,93.72500000000001,2698.0
ENSG00000110700,False,RPS13,NCBITaxon:9606,gene,7182,0.24615,82.045,9846.0
ENSG00000110711,False,AIP,NCBITaxon:9606,gene,1539,0.04095,96.1525,1638.0
ENSG00000110713,False,NUP98,NCBITaxon:9606,gene,19077,0.838575,52.3075,33543.0
ENSG00000110717,False,NDUFS8,NCBITaxon:9606,gene,3635,0.1029,90.9125,4116.0
ENSG00000110719,False,TCIRG1,NCBITaxon:9606,gene,5481,0.158875,86.2975,6355.0
ENSG00000110721,False,CHKA,NCBITaxon:9606,gene,24855,1.49395,37.8625,59758.0
ENSG00000110723,False,EXPH5,NCBITaxon:9606,gene,3244,0.131875,91.89,5275.0
ENSG00000110756,False,HPS5,NCBITaxon:9606,gene,9495,0.351025,76.2625,14041.0
ENSG00000110768,False,GTF2H1,NCBITaxon:9606,gene,9728,0.34155,75.68,13662.0
ENSG00000110777,False,POU2AF1,NCBITaxon:9606,gene,105,0.005675,99.7375,227.0
ENSG00000110786,False,PTPN5,NCBITaxon:9606,gene,1928,0.051275,95.17999999999999,2051.0
ENSG00000110799,False,VWF,NCBITaxon:9606,gene,614,0.02495,98.465,998.0
ENSG00000110801,False,PSMD9,NCBITaxon:9606,gene,4598,0.136125,88.505,5445.0
ENSG00000110811,False,P3H3,NCBITaxon:9606,gene,575,0.014775,98.5625,591.0
ENSG00000110841,False,PPFIBP1,NCBITaxon:9606,gene,4224,0.137275,89.44,5491.0
ENSG00000110844,False,PRPF40B,NCBITaxon:9606,gene,7675,0.27605,80.8125,11042.0
ENSG00000110848,False,CD69,NCBITaxon:9606,gene,3015,0.1678,92.4625,6712.0
ENSG00000110851,False,PRDM4,NCBITaxon:9606,gene,5185,0.163525,87.0375,6541.0
ENSG00000110852,False,CLEC2B,NCBITaxon:9606,gene,7723,0.314125,80.6925,12565.0
ENSG00000110871,False,COQ5,NCBITaxon:9606,gene,2542,0.072475,93.645,2899.0
ENSG00000110876,False,SELPLG,NCBITaxon:9606,gene,11557,0.429825,71.1075,17193.0
ENSG00000110880,False,CORO1C,NCBITaxon:9606,gene,17643,0.85205,55.8925,34082.0
ENSG00000110881,False,ASIC1,NCBITaxon:9606,gene,634,0.01645,98.41499999999999,658.0
ENSG00000110887,False,DAO,NCBITaxon:9606,gene,125,0.00335,99.6875,134.0
ENSG00000110888,False,CAPRIN2,NCBITaxon:9606,gene,6617,0.220475,83.45750000000001,8819.0
ENSG00000110900,False,TSPAN11,NCBITaxon:9606,gene,136,0.003725,99.66000000000001,149.0
ENSG00000110906,False,KCTD10,NCBITaxon:9606,gene,2859,0.081575,92.8525,3263.0
ENSG00000110911,False,SLC11A2,NCBITaxon:9606,gene,22868,1.248825,42.83,49953.0
ENSG00000110917,False,MLEC,NCBITaxon:9606,gene,9416,0.32805,76.46,13122.0
ENSG00000110921,False,MVK,NCBITaxon:9606,gene,1010,0.0274,97.475,1096.0
ENSG00000110925,False,CSRNP2,NCBITaxon:9606,gene,3772,0.1084,90.57,4336.0
ENSG00000110931,False,CAMKK2,NCBITaxon:9606,gene,9227,0.3055,76.9325,12220.0
ENSG00000110934,False,BIN2,NCBITaxon:9606,gene,16333,0.7159,59.1675,28636.0
ENSG00000110944,False,IL23A,NCBITaxon:9606,gene,135,0.00355,99.6625,142.0
ENSG00000110955,False,ATP5F1B,NCBITaxon:9606,gene,6469,0.189325,83.8275,7573.0
ENSG00000110958,False,PTGES3,NCBITaxon:9606,gene,19899,0.999325,50.2525,39973.0
ENSG00000110975,False,SYT10,NCBITaxon:9606,gene,255,0.0075,99.3625,300.0
ENSG00000110987,False,BCL7A,NCBITaxon:9606,gene,946,0.02645,97.635,1058.0
ENSG00000111011,False,RSRC2,NCBITaxon:9606,gene,13707,0.49885,65.73249999999999,19954.0
ENSG00000111012,False,CYP27B1,NCBITaxon:9606,gene,77,0.001975,99.8075,79.0
ENSG00000111046,False,MYF6,NCBITaxon:9606,gene,4,0.00015,99.99,6.0
ENSG00000111049,False,MYF5,NCBITaxon:9606,gene,0,0.0,100.0,0.0
ENSG00000111052,False,LIN7A,NCBITaxon:9606,gene,2467,0.074575,93.8325,2983.0
ENSG00000111057,False,KRT18,NCBITaxon:9606,gene,16,0.0004,99.96000000000001,16.0
ENSG00000111058,False,ACSS3,NCBITaxon:9606,gene,716,0.0227,98.21,908.0
ENSG00000111077,False,TNS2,NCBITaxon:9606,gene,618,0.0167,98.455,668.0
ENSG00000111087,False,GLI1,NCBITaxon:9606,gene,132,0.003475,99.67,139.0
ENSG00000111110,False,PPM1H,NCBITaxon:9606,gene,6235,0.25255,84.4125,10102.0
ENSG00000111142,False,METAP2,NCBITaxon:9606,gene,9154,0.325875,77.115,13035.0
ENSG00000111144,False,LTA4H,NCBITaxon:9606,gene,7485,0.271125,81.2875,10845.0
ENSG00000111145,False,ELK3,NCBITaxon:9606,gene,14848,0.632725,62.88,25309.0
ENSG00000111181,False,SLC6A12,NCBITaxon:9606,gene,535,0.0171,98.6625,684.0
ENSG00000111186,False,WNT5B,NCBITaxon:9606,gene,2546,0.08105,93.635,3242.0
ENSG00000111196,False,MAGOHB,NCBITaxon:9606,gene,2458,0.06845,93.855,2738.0
ENSG00000111199,False,TRPV4,NCBITaxon:9606,gene,1521,0.049,96.1975,1960.0
ENSG00000111203,False,ITFG2,NCBITaxon:9606,gene,10102,0.362425,74.74499999999999,14497.0
ENSG00000111206,False,FOXM1,NCBITaxon:9606,gene,306,0.009775,99.235,391.0
ENSG00000111215,False,PRR4,NCBITaxon:9606,gene,125,0.003125,99.6875,125.0
ENSG00000111218,False,PRMT8,NCBITaxon:9606,gene,1111,0.030125,97.2225,1205.0
ENSG00000111224,False,PARP11,NCBITaxon:9606,gene,8969,0.35045,77.5775,14018.0
ENSG00000111229,False,ARPC3,NCBITaxon:9606,gene,18290,0.757325,54.275000000000006,30293.0
ENSG00000111231,False,GPN3,NCBITaxon:9606,gene,4652,0.144,88.37,5760.0
ENSG00000111237,False,VPS29,NCBITaxon:9606,gene,14444,0.537725,63.89,21509.0
ENSG00000111241,False,FGF6,NCBITaxon:9606,gene,14,0.00035,99.965,14.0
ENSG00000111245,False,MYL2,NCBITaxon:9606,gene,1,2.5e-05,99.99749999999999,1.0
ENSG00000111247,False,RAD51AP1,NCBITaxon:9606,gene,647,0.021125,98.3825,845.0
ENSG00000111249,False,CUX2,NCBITaxon:9606,gene,4205,0.1277,89.4875,5108.0
ENSG00000111252,False,SH2B3,NCBITaxon:9606,gene,21736,1.10345,45.660000000000004,44138.0
ENSG00000111254,False,AKAP3,NCBITaxon:9606,gene,325,0.0096,99.1875,384.0
ENSG00000111261,False,MANSC1,NCBITaxon:9606,gene,974,0.02565,97.565,1026.0
ENSG00000111262,False,KCNA1,NCBITaxon:9606,gene,497,0.012925,98.7575,517.0
ENSG00000111266,False,DUSP16,NCBITaxon:9606,gene,13162,0.699825,67.095,27993.0
ENSG00000111269,False,CREBL2,NCBITaxon:9606,gene,16025,0.750225,59.9375,30009.0
ENSG00000111271,False,ACAD10,NCBITaxon:9606,gene,8251,0.27535,79.3725,11014.0
ENSG00000111275,False,ALDH2,NCBITaxon:9606,gene,11551,0.4448,71.1225,17792.0
ENSG00000111276,False,CDKN1B,NCBITaxon:9606,gene,4227,0.12385,89.4325,4954.0
ENSG00000111291,False,GPRC5D,NCBITaxon:9606,gene,120,0.003125,99.7,125.0
ENSG00000111300,False,NAA25,NCBITaxon:9606,gene,16096,0.670725,59.760000000000005,26829.0
ENSG00000111305,False,GSG1,NCBITaxon:9606,gene,248,0.006425,99.38,257.0
ENSG00000111319,False,SCNN1A,NCBITaxon:9606,gene,214,0.00565,99.465,226.0
