gene_ids,feature_is_filtered,feature_name,feature_reference,feature_biotype,n_cells_by_counts,mean_counts,pct_dropout_by_counts,total_counts,pval_without_sv,pval_with_sv,pval_rd_only
ENSG00000111229,FALSE,ARPC3,NCBITaxon:9606,gene,18290,0.757325,54.275,30293,0.200482765180483,0.187254215113949,0.195106138437206
ENSG00000111231,FALSE,GPN3,NCBITaxon:9606,gene,4652,0.144,88.37,5760,0.0782710579453365,0.127260972754681,0.0538737574454462
ENSG00000111237,FALSE,VPS29,NCBITaxon:9606,gene,14444,0.537725,63.89,21509,0.508967087893875,0.623045425155482,0.293574783176483
ENSG00000111249,FALSE,CUX2,NCBITaxon:9606,gene,4205,0.1277,89.4875,5108,0.169854423752744,0.0356629494928652,0.435802853903897
ENSG00000111252,FALSE,SH2B3,NCBITaxon:9606,gene,21736,1.10345,45.66,44138,0.608698045623045,0.529466562268249,0.994839155523148
ENSG00000111266,FALSE,DUSP16,NCBITaxon:9606,gene,13162,0.699825,67.095,27993,0.0762046399482432,0.54563357309248,0.00696319776724944
ENSG00000111269,FALSE,CREBL2,NCBITaxon:9606,gene,16025,0.750225,59.9375,30009,0.527711234204028,0.893826668560283,0.288177593914385
ENSG00000111271,FALSE,ACAD10,NCBITaxon:9606,gene,8251,0.27535,79.3725,11014,0.44007105292824,0.60447324091979,0.156284596079056
ENSG00000111275,FALSE,ALDH2,NCBITaxon:9606,gene,11551,0.4448,71.1225,17792,0.305667349874618,0.51394412408763,0.273417677893157
ENSG00000111276,FALSE,CDKN1B,NCBITaxon:9606,gene,4227,0.12385,89.4325,4954,0.268759954553446,0.757578220915109,0.130132248099726
ENSG00000111300,FALSE,NAA25,NCBITaxon:9606,gene,16096,0.670725,59.76,26829,0.579441407238173,0.507840402081797,0.207171080552372
ENSG00000111321,FALSE,LTBR,NCBITaxon:9606,gene,8831,0.283025,77.9225,11321,0.986421908666858,0.416280839267645,0.734610154881891
ENSG00000111328,FALSE,CDK2AP1,NCBITaxon:9606,gene,5102,0.153675,87.245,6147,0.0249281822467767,0.0354917975242638,0.00623307827926432
ENSG00000111331,FALSE,OAS3,NCBITaxon:9606,gene,2187,0.068725,94.5325,2749,0.128604060971956,0.223851172091881,0.69422584036439
ENSG00000111335,FALSE,OAS2,NCBITaxon:9606,gene,2800,0.08445,93,3378,0.166811904377476,0.289100790162577,0.309612219193822
ENSG00000111348,FALSE,ARHGDIB,NCBITaxon:9606,gene,14918,0.6075,62.705,24300,0.499541094490929,0.896219365849863,0.159594552092336
ENSG00000111358,FALSE,GTF2H3,NCBITaxon:9606,gene,4274,0.1301,89.315,5204,0.234044643887564,0.627907062064049,0.221668928837771
ENSG00000111361,FALSE,EIF2B1,NCBITaxon:9606,gene,6983,0.212875,82.5425,8515,0.552433935333699,0.401743153391635,0.450422379550708
ENSG00000111364,FALSE,DDX55,NCBITaxon:9606,gene,5537,0.16855,86.1575,6742,0.148088645520409,0.597262672853141,0.216054594412112
ENSG00000111371,FALSE,SLC38A1,NCBITaxon:9606,gene,2944,0.148425,92.64,5937,0.630935333235071,0.808988487904339,0.0204472780390537
ENSG00000111412,FALSE,SPRING1,NCBITaxon:9606,gene,2373,0.070475,94.0675,2819,0.821300178116425,0.772550122471891,0.89601859529701
ENSG00000111450,FALSE,STX2,NCBITaxon:9606,gene,4737,0.147775,88.1575,5911,0.405846570428667,0.829429213129113,0.549042436952784
ENSG00000111452,FALSE,ADGRD1,NCBITaxon:9606,gene,2693,0.12195,93.2675,4878,0.299643688633571,0.128826740546906,0.479078015687921
ENSG00000111481,FALSE,COPZ1,NCBITaxon:9606,gene,2250,0.06085,94.375,2434,0.0249864596398607,0.0344430353645144,0.0118502204881773
ENSG00000111490,FALSE,TBC1D30,NCBITaxon:9606,gene,7038,0.302025,82.405,12081,0.970478329575221,0.748095408271387,0.733753946094099
ENSG00000111530,FALSE,CAND1,NCBITaxon:9606,gene,10502,0.366125,73.745,14645,0.688376836990782,0.693114960979156,0.777380040124819
ENSG00000111540,FALSE,RAB5B,NCBITaxon:9606,gene,5722,0.1732,85.695,6928,0.341600763573219,0.191950936241609,0.0965725995782598
ENSG00000111554,FALSE,MDM1,NCBITaxon:9606,gene,2838,0.088075,92.905,3523,0.195788896462864,0.166670918671333,0.192381168501937
ENSG00000111581,FALSE,NUP107,NCBITaxon:9606,gene,8862,0.32975,77.845,13190,0.759697754478677,0.577320259323694,0.808973425123988
ENSG00000111596,FALSE,CNOT2,NCBITaxon:9606,gene,26026,1.641325,34.935,65653,0.795559416133699,0.726512102756685,0.63612974639801
ENSG00000111602,FALSE,TIMELESS,NCBITaxon:9606,gene,1342,0.0385,96.645,1540,0.778931223458155,0.671991341828982,0.953719923598336
ENSG00000111605,FALSE,CPSF6,NCBITaxon:9606,gene,20071,0.934275,49.8225,37371,0.365806316000839,0.520671487348046,0.145405961623687
ENSG00000111615,FALSE,KRR1,NCBITaxon:9606,gene,6444,0.198825,83.89,7953,0.73205289529112,0.592089816927362,0.753543927752971
ENSG00000111639,FALSE,MRPL51,NCBITaxon:9606,gene,1561,0.0429,96.0975,1716,0.680944376731347,0.416829846721077,0.677514451015022
ENSG00000111640,FALSE,GAPDH,NCBITaxon:9606,gene,13423,0.5234,66.4425,20936,0.328808029833734,0.894495542266581,0.132161552057764
ENSG00000111641,FALSE,NOP2,NCBITaxon:9606,gene,3791,0.11215,90.5225,4486,0.987070671204295,0.385400667923364,0.873819374265324
ENSG00000111642,FALSE,CHD4,NCBITaxon:9606,gene,12174,0.442425,69.565,17697,0.316105832433458,0.127291499729515,0.160045086717294
ENSG00000111647,FALSE,UHRF1BP1L,NCBITaxon:9606,gene,16741,0.7333,58.1475,29332,0.60825644982383,0.639281147821285,0.531130352681428
ENSG00000111652,FALSE,COPS7A,NCBITaxon:9606,gene,4017,0.114025,89.9575,4561,0.53081994018775,0.784382871493364,0.706071985189975
ENSG00000111653,FALSE,ING4,NCBITaxon:9606,gene,4591,0.13695,88.5225,5478,0.781743230882166,0.324935411290861,0.405738943874995
ENSG00000111666,FALSE,CHPT1,NCBITaxon:9606,gene,15925,0.763175,60.1875,30527,0.00948366070446144,0.0801587864726261,0.00154890360282146
ENSG00000111667,FALSE,USP5,NCBITaxon:9606,gene,2223,0.0604,94.4425,2416,0.267627611796607,0.29891223900895,0.288460567133422
ENSG00000111669,FALSE,TPI1,NCBITaxon:9606,gene,5284,0.156675,86.79,6267,0.406978972980771,0.778212987429476,0.176298090993603
ENSG00000111670,FALSE,GNPTAB,NCBITaxon:9606,gene,16150,0.725,59.625,29000,0.647447108840032,0.744198328494594,0.452837333402071
ENSG00000111674,FALSE,ENO2,NCBITaxon:9606,gene,4783,0.13875,88.0425,5550,0.574338008974835,0.267610602986605,0.416244834463579
ENSG00000111676,FALSE,ATN1,NCBITaxon:9606,gene,5939,0.1738,85.1525,6952,0.527785695987192,0.798189543490511,0.132024843248171
ENSG00000111678,FALSE,C12orf57,NCBITaxon:9606,gene,1151,0.031775,97.1225,1271,0.782800374956136,0.822694569383676,0.572627718732226
ENSG00000111679,FALSE,PTPN6,NCBITaxon:9606,gene,4742,0.137,88.145,5480,0.442687269167512,0.460959454883749,0.126151785697621
ENSG00000111684,FALSE,LPCAT3,NCBITaxon:9606,gene,6156,0.21265,84.61,8506,0.935497661654824,0.889144558533485,0.766409274340017
ENSG00000111696,FALSE,NT5DC3,NCBITaxon:9606,gene,1971,0.05975,95.0725,2390,0.355427498479627,0.468191168039043,0.404062511915103
ENSG00000111707,FALSE,SUDS3,NCBITaxon:9606,gene,6391,0.202675,84.0225,8107,0.64054409517582,0.711588722423381,0.526104871357012
ENSG00000111711,FALSE,GOLT1B,NCBITaxon:9606,gene,4758,0.142725,88.105,5709,0.168022337826968,0.246181131250291,0.0686702095073151
ENSG00000111716,FALSE,LDHB,NCBITaxon:9606,gene,5425,0.168925,86.4375,6757,0.584371010535039,0.411776700066015,0.985520334698758
ENSG00000111725,FALSE,PRKAB1,NCBITaxon:9606,gene,5965,0.180525,85.0875,7221,0.508667979846881,0.808913437151886,0.380059482864571
ENSG00000111726,FALSE,CMAS,NCBITaxon:9606,gene,4430,0.1383,88.925,5532,0.550448230586389,0.696266433075144,0.230078712250795
ENSG00000111727,FALSE,HCFC2,NCBITaxon:9606,gene,5827,0.19785,85.4325,7914,0.670728354252519,0.862550545108779,0.973408357127781
ENSG00000111728,FALSE,ST8SIA1,NCBITaxon:9606,gene,2964,0.0973,92.59,3892,0.35816262161322,0.74357225053507,0.198873153672838
ENSG00000111729,FALSE,CLEC4A,NCBITaxon:9606,gene,2196,0.064175,94.51,2567,0.742767814569354,0.83140276731533,0.755941542132943
ENSG00000111731,FALSE,C2CD5,NCBITaxon:9606,gene,21400,1.178,46.5,47120,0.285195390188592,0.128303407576081,0.242675187108908
ENSG00000111737,FALSE,RAB35,NCBITaxon:9606,gene,6227,0.188,84.4325,7520,0.0726982320052846,0.34550565246319,0.0571377276759472
ENSG00000111752,FALSE,PHC1,NCBITaxon:9606,gene,4029,0.116675,89.9275,4667,0.119123249827089,0.126767871773389,0.0613206724012704
ENSG00000111775,FALSE,COX6A1,NCBITaxon:9606,gene,4501,0.1306,88.7475,5224,0.429300995854684,0.111185114623574,0.852960256373727
ENSG00000111783,FALSE,RFX4,NCBITaxon:9606,gene,995,0.040625,97.5125,1625,0.561854478905045,0.707602783711615,0.753214175472212
ENSG00000111785,FALSE,RIC8B,NCBITaxon:9606,gene,11039,0.44845,72.4025,17938,0.865459420257452,0.714533969545404,0.675245708085148
ENSG00000111786,FALSE,SRSF9,NCBITaxon:9606,gene,5713,0.1661,85.7175,6644,0.821250175836181,0.883929979160499,0.584405926840846
ENSG00000111790,FALSE,FGFR1OP2,NCBITaxon:9606,gene,15289,0.609625,61.7775,24385,0.0272888059481158,0.180609324261743,0.00362484280770233
ENSG00000111801,FALSE,BTN3A3,NCBITaxon:9606,gene,2809,0.081725,92.9775,3269,0.385729129536857,0.869191722140376,0.279274076112624
ENSG00000111802,FALSE,TDP2,NCBITaxon:9606,gene,6160,0.201,84.6,8040,0.4648123259634,0.694203351574638,0.360842463915657
ENSG00000111817,FALSE,DSE,NCBITaxon:9606,gene,20226,1.448875,49.435,57955,0.641574029322077,0.522667365565872,0.417430361485497
ENSG00000111832,FALSE,RWDD1,NCBITaxon:9606,gene,4062,0.128375,89.845,5135,0.134854969426712,0.325319483786334,0.231457170803637
ENSG00000111837,FALSE,MAK,NCBITaxon:9606,gene,4584,0.1504,88.54,6016,0.163808873175837,0.0702690889022572,0.0459466299515607
ENSG00000111843,FALSE,TMEM14C,NCBITaxon:9606,gene,4251,0.12095,89.3725,4838,0.0335280146574527,0.119486990984378,0.0114101366065035
ENSG00000111845,FALSE,PAK1IP1,NCBITaxon:9606,gene,3332,0.098425,91.67,3937,0.681102525672762,0.941421681338953,0.875130597428856
ENSG00000111846,FALSE,GCNT2,NCBITaxon:9606,gene,18690,1.10115,53.275,44046,0.934077530197902,0.409487362465311,0.675788018001503
ENSG00000111850,FALSE,SMIM8,NCBITaxon:9606,gene,5738,0.20265,85.655,8106,0.0112503794893997,0.0323114058492725,0.00283609330002498
ENSG00000111859,FALSE,NEDD9,NCBITaxon:9606,gene,13102,0.73875,67.245,29550,0.0860897156594714,0.0106761102357351,0.00750841495504987
ENSG00000111860,FALSE,CEP85L,NCBITaxon:9606,gene,18130,1.042825,54.675,41713,0.438614992902154,0.974556840546555,0.780450558364029
ENSG00000111875,FALSE,ASF1A,NCBITaxon:9606,gene,1877,0.053225,95.3075,2129,0.314537713402041,0.788210453305419,0.183636744555047
ENSG00000111877,FALSE,MCM9,NCBITaxon:9606,gene,13920,0.6732,65.2,26928,0.985395394427095,0.979694973245349,0.920423985356207
ENSG00000111879,FALSE,FAM184A,NCBITaxon:9606,gene,1957,0.0612,95.1075,2448,0.629676592787645,0.842936194059522,0.852920556391043
ENSG00000111880,FALSE,RNGTT,NCBITaxon:9606,gene,20720,1.205675,48.2,48227,0.891243053715635,0.544822482730084,0.991759327484107
ENSG00000111885,FALSE,MAN1A1,NCBITaxon:9606,gene,23730,2.10835,40.675,84334,0.397658040004057,0.996896833126454,0.0993243974157626
ENSG00000111897,FALSE,SERINC1,NCBITaxon:9606,gene,13022,0.465575,67.445,18623,0.641600873348308,0.876526227805988,0.750513558388207
ENSG00000111906,FALSE,HDDC2,NCBITaxon:9606,gene,2797,0.08335,93.0075,3334,0.615286872792113,0.944421319891775,0.879806434894752
ENSG00000111907,FALSE,TPD52L1,NCBITaxon:9606,gene,1425,0.0513,96.4375,2052,0.496666701401154,0.400694514109615,0.486083785135155
ENSG00000111911,FALSE,HINT3,NCBITaxon:9606,gene,4399,0.136475,89.0025,5459,0.151042054799705,0.60087483983016,0.0800401942476463
ENSG00000111912,FALSE,NCOA7,NCBITaxon:9606,gene,17815,0.895625,55.4625,35825,0.296676767559754,0.228896502966335,0.0962840130386529
ENSG00000111913,FALSE,RIPOR2,NCBITaxon:9606,gene,4268,0.301125,89.33,12045,0.431620428518614,0.203377790671453,0.715384538271421
ENSG00000111961,FALSE,SASH1,NCBITaxon:9606,gene,3729,0.16405,90.6775,6562,0.0628587078226445,0.191393980234282,0.0233114834225946
ENSG00000111962,FALSE,UST,NCBITaxon:9606,gene,16746,1.192575,58.135,47703,0.911293619572637,0.802208461927196,0.504747084315909
ENSG00000112031,FALSE,MTRF1L,NCBITaxon:9606,gene,3565,0.103225,91.0875,4129,0.866840485661659,0.991888653668332,0.701012436631089
ENSG00000112033,FALSE,PPARD,NCBITaxon:9606,gene,24554,1.783975,38.615,71359,0.468918843052783,0.0551173569528592,0.365861817842633
ENSG00000112038,FALSE,OPRM1,NCBITaxon:9606,gene,11730,0.6472,70.675,25888,0.0759545760284675,0.0807771696960249,0.0218583073384961
ENSG00000112062,FALSE,MAPK14,NCBITaxon:9606,gene,20635,1.0502,48.4125,42008,0.56783591962905,0.643145396511575,0.515321222759889
ENSG00000112078,FALSE,KCTD20,NCBITaxon:9606,gene,10223,0.36955,74.4425,14782,0.19157777138212,0.104178045194735,0.0464658598816283
ENSG00000112079,FALSE,STK38,NCBITaxon:9606,gene,13442,0.564275,66.395,22571,0.0184774268365339,0.0453844979208261,0.00355104459754103
ENSG00000112081,FALSE,SRSF3,NCBITaxon:9606,gene,10228,0.336675,74.43,13467,0.713576091434263,0.516766193577125,0.675563570791072
ENSG00000112096,FALSE,SOD2,NCBITaxon:9606,gene,14380,0.636725,64.05,25469,0.257752108875005,0.616419713601131,0.150633330977784
ENSG00000112110,FALSE,MRPL18,NCBITaxon:9606,gene,3516,0.10425,91.21,4170,0.184412974195017,0.0802551559737509,0.459787239781783
ENSG00000112118,FALSE,MCM3,NCBITaxon:9606,gene,3023,0.091275,92.4425,3651,0.561054223359025,0.683361044699312,0.936702691994316
ENSG00000112130,FALSE,RNF8,NCBITaxon:9606,gene,3826,0.118275,90.435,4731,0.0168657346619494,0.0643956100650316,0.0040348664682222
ENSG00000112137,FALSE,PHACTR1,NCBITaxon:9606,gene,23781,1.51615,40.5475,60646,0.0402066609673283,0.244445634107289,0.121893393286782
ENSG00000112144,FALSE,CILK1,NCBITaxon:9606,gene,4121,0.136425,89.6975,5457,0.990007074979149,0.173711710725039,0.930317118415522
ENSG00000112146,FALSE,FBXO9,NCBITaxon:9606,gene,10192,0.3596,74.52,14384,0.920141330309636,0.981481014459102,0.53442473229767
ENSG00000112149,FALSE,CD83,NCBITaxon:9606,gene,5154,0.462,87.115,18480,0.869668353575842,0.105490255539576,0.876723065868917
ENSG00000112159,FALSE,MDN1,NCBITaxon:9606,gene,13504,0.5374,66.24,21496,0.586083797885407,0.0960913954586498,0.547553918498437
ENSG00000112182,FALSE,BACH2,NCBITaxon:9606,gene,3434,0.14445,91.415,5778,0.972973679862036,0.558271673575347,0.198343831819681
ENSG00000112186,FALSE,CAP2,NCBITaxon:9606,gene,3325,0.0947,91.6875,3788,0.0349913749069295,0.00749188371629824,0.0184569208484521
ENSG00000112200,FALSE,ZNF451,NCBITaxon:9606,gene,18196,0.830225,54.51,33209,0.987876496648583,0.310099308240085,0.847956951569405
ENSG00000112208,FALSE,BAG2,NCBITaxon:9606,gene,2768,0.0893,93.08,3572,0.866596576907252,0.248042394024427,0.519480632744426
ENSG00000112210,FALSE,RAB23,NCBITaxon:9606,gene,1249,0.03965,96.8775,1586,0.0368549622835631,0.181540063101335,0.01014573720038
ENSG00000112232,FALSE,KHDRBS2,NCBITaxon:9606,gene,17046,0.80175,57.385,32070,0.918768088268214,0.656391781884521,0.921169543609637
ENSG00000112234,FALSE,FBXL4,NCBITaxon:9606,gene,14472,0.6743,63.82,26972,0.664022100258931,0.990669354219446,0.707996946547974
ENSG00000112237,FALSE,CCNC,NCBITaxon:9606,gene,8438,0.28825,78.905,11530,0.104791041856136,0.0684572892193157,0.299662059439053
ENSG00000112242,FALSE,E2F3,NCBITaxon:9606,gene,21673,1.41715,45.8175,56686,0.44161696323731,0.10421892510244,0.298319213918495
ENSG00000112249,FALSE,ASCC3,NCBITaxon:9606,gene,25744,1.899825,35.64,75993,0.281137605420955,0.14216532301149,0.140798421872231
ENSG00000112276,FALSE,BVES,NCBITaxon:9606,gene,2761,0.090075,93.0975,3603,0.908394603243476,0.829379938473055,0.755729955935641
ENSG00000112282,FALSE,MED23,NCBITaxon:9606,gene,10657,0.3874,73.3575,15496,0.713684864647374,0.403053740586337,0.655966826359434
ENSG00000112290,FALSE,WASF1,NCBITaxon:9606,gene,4423,0.1362,88.9425,5448,0.376968116322447,0.162937589807729,0.30852755266555
ENSG00000112293,FALSE,GPLD1,NCBITaxon:9606,gene,1298,0.034625,96.755,1385,0.264730685662395,0.226291422456694,0.281968846006734
ENSG00000112294,FALSE,ALDH5A1,NCBITaxon:9606,gene,1521,0.043875,96.1975,1755,0.47538826088904,0.865328811241088,0.216487034491563
ENSG00000112297,FALSE,CRYBG1,NCBITaxon:9606,gene,2190,0.091825,94.525,3673,0.296141115306135,0.602011726758564,0.0338555335674539
ENSG00000112303,FALSE,VNN2,NCBITaxon:9606,gene,2076,0.06385,94.81,2554,0.813940682554946,0.879907339274016,0.915422455014325
ENSG00000112304,FALSE,ACOT13,NCBITaxon:9606,gene,4445,0.14205,88.8875,5682,0.0783892121935413,0.129929511445218,0.0534464489048378
ENSG00000112305,FALSE,SMAP1,NCBITaxon:9606,gene,19274,1.00065,51.815,40026,0.000321660671152757,0.00172168773916459,0.000602728327160125
ENSG00000112306,FALSE,RPS12,NCBITaxon:9606,gene,11696,0.46735,70.76,18694,0.79250437308951,0.850000938934119,0.433208167019337
ENSG00000112308,FALSE,C6orf62,NCBITaxon:9606,gene,23821,1.303975,40.4475,52159,0.633812399374803,0.88924978612569,0.734783029979413
ENSG00000112309,FALSE,B3GAT2,NCBITaxon:9606,gene,1378,0.03955,96.555,1582,0.290047008553269,0.20566095607172,0.139357877150377
ENSG00000112312,FALSE,GMNN,NCBITaxon:9606,gene,1734,0.053475,95.665,2139,0.60781629260075,0.727114780143295,0.566810689271546
ENSG00000112320,FALSE,SOBP,NCBITaxon:9606,gene,4278,0.136225,89.305,5449,0.379425815708587,0.249316739224843,0.211274688086959
ENSG00000112335,FALSE,SNX3,NCBITaxon:9606,gene,13841,0.594875,65.3975,23795,0.798583558834168,0.565563232241706,0.163482616046976
ENSG00000112339,FALSE,HBS1L,NCBITaxon:9606,gene,10975,0.431275,72.5625,17251,0.962791031460016,0.675063727721067,0.704001719546529
ENSG00000112343,FALSE,TRIM38,NCBITaxon:9606,gene,17661,0.772175,55.8475,30887,0.317435546138742,0.340799622060141,0.37050019636004
ENSG00000112357,FALSE,PEX7,NCBITaxon:9606,gene,4194,0.162525,89.515,6501,0.0298009684911038,0.24388251190888,0.00870878768796442
ENSG00000112365,FALSE,ZBTB24,NCBITaxon:9606,gene,3159,0.090775,92.1025,3631,0.0350518910806037,0.157061030441599,0.023586844841682
ENSG00000112367,FALSE,FIG4,NCBITaxon:9606,gene,15085,0.689975,62.2875,27599,0.566150025549371,0.45902854224966,0.31343929177928
ENSG00000112379,FALSE,ARFGEF3,NCBITaxon:9606,gene,4715,0.143875,88.2125,5755,0.37528301107696,0.217720059795863,0.137298560668205
ENSG00000112394,FALSE,SLC16A10,NCBITaxon:9606,gene,2017,0.202775,94.9575,8111,0.662556451319625,0.859387230664334,0.0101342106675148
ENSG00000112406,FALSE,HECA,NCBITaxon:9606,gene,14812,0.615875,62.97,24635,0.694413638900497,0.61599350671093,0.363985652114078
ENSG00000112414,FALSE,ADGRG6,NCBITaxon:9606,gene,6017,0.290225,84.9575,11609,0.784853914866313,0.443827090118046,0.80105295667532
ENSG00000112419,FALSE,PHACTR2,NCBITaxon:9606,gene,17689,1.362575,55.7775,54503,0.569075044180149,0.768528659051011,0.112983757086844
ENSG00000112425,FALSE,EPM2A,NCBITaxon:9606,gene,6283,0.2782,84.2925,11128,0.0522524986994024,0.150280581498379,0.0247839167780953
ENSG00000112473,FALSE,SLC39A7,NCBITaxon:9606,gene,1670,0.044325,95.825,1773,0.883883805085242,0.481803337783507,0.826996325380164
ENSG00000112511,FALSE,PHF1,NCBITaxon:9606,gene,3362,0.093525,91.595,3741,0.469897788450052,0.948432131706262,0.161651114326534
ENSG00000112514,FALSE,CUTA,NCBITaxon:9606,gene,2031,0.055225,94.9225,2209,0.75545499772093,0.789681560064259,0.566894351770758
ENSG00000112530,FALSE,PACRG,NCBITaxon:9606,gene,4231,0.15845,89.4225,6338,0.713282955785003,0.477453167364128,0.666210703871668
ENSG00000112531,FALSE,QKI,NCBITaxon:9606,gene,38846,11.18855,2.885,447542,0.292776915982046,0.528358819863569,0.233656263319821
ENSG00000112541,FALSE,PDE10A,NCBITaxon:9606,gene,4247,0.132125,89.3825,5285,6.18579754814915e-06,7.17124869708801e-06,6.70255378685831e-06
ENSG00000112561,FALSE,TFEB,NCBITaxon:9606,gene,14210,0.57045,64.475,22818,0.572085103961067,0.613633482038027,0.377705375216825
ENSG00000112576,FALSE,CCND3,NCBITaxon:9606,gene,28271,2.85715,29.3225,114286,0.0506141210165464,0.172339109544913,0.0347592328572182
ENSG00000112584,FALSE,FAM120B,NCBITaxon:9606,gene,21196,1.10255,47.01,44102,0.202915257510565,0.20694133384597,0.1326942527791
ENSG00000112592,FALSE,TBP,NCBITaxon:9606,gene,4123,0.119975,89.6925,4799,0.0543213704343279,0.132158179746466,0.0269860931756039
ENSG00000112599,FALSE,GUCA1B,NCBITaxon:9606,gene,1401,0.03975,96.4975,1590,0.065058660112991,0.0427396358411651,0.0386946284341683
ENSG00000112624,FALSE,BICRAL,NCBITaxon:9606,gene,22657,1.281025,43.3575,51241,0.294033746310687,0.126501727964939,0.184060125846259
ENSG00000112640,FALSE,PPP2R5D,NCBITaxon:9606,gene,2727,0.0769,93.1825,3076,0.434528242864613,0.624158400800422,0.515144507228745
ENSG00000112651,FALSE,MRPL2,NCBITaxon:9606,gene,1320,0.035175,96.7,1407,0.49016679430728,0.58235474541671,0.565384855013685
ENSG00000112658,FALSE,SRF,NCBITaxon:9606,gene,1658,0.044025,95.855,1761,0.79202084067141,0.330769207868613,0.491384442063058
ENSG00000112659,FALSE,CUL9,NCBITaxon:9606,gene,6305,0.188075,84.2375,7523,0.292227524581653,0.690282247409785,0.219295186508595
ENSG00000112679,FALSE,DUSP22,NCBITaxon:9606,gene,13314,0.536225,66.715,21449,0.13966175264336,0.300524640614223,0.0641149726099163
ENSG00000112685,FALSE,EXOC2,NCBITaxon:9606,gene,19979,1.006825,50.0525,40273,0.0887269617931264,0.185341501084577,0.0417139933197823
ENSG00000112695,FALSE,COX7A2,NCBITaxon:9606,gene,3771,0.10545,90.5725,4218,0.206432308717498,0.448107041153247,0.289723252211414
ENSG00000112697,FALSE,TMEM30A,NCBITaxon:9606,gene,10778,0.382225,73.055,15289,0.112456130482564,0.111660069118645,0.114017950597716
ENSG00000112699,FALSE,GMDS,NCBITaxon:9606,gene,21654,1.647475,45.865,65899,0.693720664442507,0.410965581655645,0.295776611497928
ENSG00000112701,FALSE,SENP6,NCBITaxon:9606,gene,30050,2.218575,24.875,88743,0.204933894643829,0.323203403695357,0.382143225088922
ENSG00000112715,FALSE,VEGFA,NCBITaxon:9606,gene,3496,0.1432,91.26,5728,0.163422121964,0.114065846059378,0.0026789059646496
ENSG00000112739,FALSE,PRPF4B,NCBITaxon:9606,gene,21562,1.000975,46.095,40039,0.793382015561786,0.993056765877169,0.468783870275839
ENSG00000112759,FALSE,SLC29A1,NCBITaxon:9606,gene,6543,0.204775,83.6425,8191,0.0536737037324253,0.0264826468477042,0.00264143953701591
ENSG00000112763,FALSE,BTN2A1,NCBITaxon:9606,gene,7793,0.243025,80.5175,9721,0.631519165550817,0.624748658414794,0.37928702232015
ENSG00000112773,FALSE,TENT5A,NCBITaxon:9606,gene,4682,0.23145,88.295,9258,0.472355902192035,0.12756996408015,0.47953611730966
ENSG00000112787,FALSE,FBRSL1,NCBITaxon:9606,gene,8722,0.273475,78.195,10939,0.456123126541696,0.826877840656406,0.136459402859221
ENSG00000112799,FALSE,LY86,NCBITaxon:9606,gene,29977,2.6022,25.0575,104088,0.0918428471240925,0.349895293095502,0.0318670099633085
ENSG00000112818,FALSE,MEP1A,NCBITaxon:9606,gene,1329,0.0495,96.6775,1980,0.847748801898527,0.932771807176977,0.985748163918961
ENSG00000112851,FALSE,ERBIN,NCBITaxon:9606,gene,28628,2.242725,28.43,89709,0.0229510034636611,0.0725421410958198,0.0326743384372477
ENSG00000112855,FALSE,HARS2,NCBITaxon:9606,gene,2949,0.081325,92.6275,3253,0.3394220646917,0.672256949066681,0.187655248280225
ENSG00000112874,FALSE,NUDT12,NCBITaxon:9606,gene,1882,0.0538,95.295,2152,0.0702341613188746,0.0543432404914546,0.0188205403922503
ENSG00000112877,FALSE,CEP72,NCBITaxon:9606,gene,1384,0.03935,96.54,1574,0.436729485911187,0.396005503043432,0.290219223528337
ENSG00000112893,FALSE,MAN2A1,NCBITaxon:9606,gene,26750,2.431375,33.125,97255,0.238625536781198,0.991929167056917,0.024917821433053
ENSG00000112902,FALSE,SEMA5A,NCBITaxon:9606,gene,1465,0.05425,96.3375,2170,0.142991367195619,0.585273827673714,0.0242165332928075
ENSG00000112941,FALSE,TENT4A,NCBITaxon:9606,gene,12390,0.500775,69.025,20031,0.904879525585945,0.985480904706295,0.717320749807081
ENSG00000112964,FALSE,GHR,NCBITaxon:9606,gene,1938,0.055675,95.155,2227,0.294792124813083,0.135954667702896,0.320623934714615
ENSG00000112972,FALSE,HMGCS1,NCBITaxon:9606,gene,4407,0.1425,88.9825,5700,0.464845320271038,0.741504378059656,0.264698730386681
ENSG00000112977,FALSE,DAP,NCBITaxon:9606,gene,15540,0.719725,61.15,28789,0.794321541053686,0.509418169958285,0.846351718465864
ENSG00000112981,FALSE,NME5,NCBITaxon:9606,gene,1961,0.055025,95.0975,2201,0.741089621428657,0.424939919849204,0.927370920482156
ENSG00000112983,FALSE,BRD8,NCBITaxon:9606,gene,4677,0.138625,88.3075,5545,0.0865128878101841,0.217247169481876,0.0343227914753892
ENSG00000112992,FALSE,NNT,NCBITaxon:9606,gene,14518,0.663025,63.705,26521,0.658243236194822,0.725903143799595,0.423656984204238
ENSG00000112996,FALSE,MRPS30,NCBITaxon:9606,gene,3625,0.103875,90.9375,4155,0.459695261325839,0.984250566438482,0.415784615041998
ENSG00000113013,FALSE,HSPA9,NCBITaxon:9606,gene,11849,0.426475,70.3775,17059,0.70432388803065,0.851351398279004,0.30352666246189
ENSG00000113048,FALSE,MRPS27,NCBITaxon:9606,gene,10871,0.4899,72.8225,19596,0.921476620965868,0.508859800469344,0.928995472846191
